title,company,location,job_type,employment_type,description,requirements
Vertriebsspezialist im Außendienst / Account Executive Midsize Business (m/w/d),Konica Minolta Business Solutions Deutschland GmbH,"Neu-Isenburg, Frankfurt",Feste Anstellung,"Homeoffice möglich, Vollzeit","*Deine Familie hat es immer schon gewusst. Du bist ein Verkaufstalent. Bodenständig und authentisch. Menschen hören dir gerne zu, weil du mit Kompetenz und dem gewissen Etwas auf sie zugehst.Über unsAls IT Service Provider begleiten wir unsere Kunden*innen durch die digitale Ära: Mit marktführenden Drucksystemen im Office- und Produktionsdruck, smarten IT- und Business Software-Lösungen sowie mit einem innovativen Portfolio im Bereich Video-Services und Healthcare. Von der Hardware über die Software bis zu Service- und Beratungsdienstleistungen: Wir schaffen Mehrwert durch intelligent vernetzte Daten am Arbeitsplatz. Weiterentwicklung ist unser Antrieb. Ausprobieren, Chancen nutzen, innovative Lösungen finden. Dafür bieten wir unseren europaweit mehr als 9.000 Mitarbeiter*innen einen starken Rahmen und spannenden Spielraum.","Egal aus welchem Feld du ursprünglich kommst, nachweislicher Verkaufserfolg ist das, was zählt. Mit einer abgeschlossenen Ausbildung, mehrjähriger Vertriebserfahrung und der Bereitschaft dich einzubringen, bist du interessant für uns.Du hast Spaß daran, bestehende aber auch potentielle Kund*innen stets von den Lösungen und Produkten deines Portfolios zu begeistern und auf ihrer Reise zu begleiten, indem du ihre Bedürfnisse auch vor Ort ermittelst und verstehst. Du überzeugst durch ein gewinnendes Auftreten und deine Argumentations- und Präsentationsstärke.Wir sind ganz ehrlich: Du brauchst etwas Atem und wirst vor allem im ersten Jahr einiges an Zeit investieren. Aber wir passen die fixen und variablen Gehaltsbestandteile an deine Vorerfahrungen an. Und wir sind sicher: Dein Fleiß, deine Ausdauer und dein Verhandlungsgeschick in Verbindung mit unserem professionellen Onboarding werden dich zu einer/m Top-Verkäufer*in machen.Damit du rasch auf Flughöhe kommst, kümmert sich ein Buddy um dich.Du strahlst bei Kund*innen Kompetenz und Zuversicht aus. Mit unterschiedlichen Charakteren kommst du gut zurecht. Der Umgang mit Social Media und moderner IT ist für dich selbstverständlich und der Ausbau deines Netzwerkes bereitet dir Freude.Verhandlungssicheres Deutsch und gutes Englisch sowie fundierte MS-Office-Kenntnisse runden dein Profil ab.Den Führerschein B hast du in der Tasche und bist gerne regelmäßig in deinem Vertriebsgebiet unterwegs.Wir ermutigen auch Menschen mit Schwerbehinderung, sich auf die ausgeschriebene Stelle zu bewerben."
Chef de Partie (m/w/d) - Courtyard by Marriott München-Garching,Realotel Garching Hotelbetriebs GmbH Courtyard by Marriott Munich Garching,Garching b.München,Feste Anstellung,Vollzeit,"Am 01.06.2021 hat das Courtyard by Marriott München Garching eröffnet. Mit seinen 256 hellen und modernen Zimmern und einem Restaurant mit über 170 Plätzen ist es das Herzstück des Forschungscampus Garching bei München. Unser neues Hotel ist der Gastgeber für die Wirtschaft, Wissenschaft und Forschung. Das angrenzende Science Congress Center Munich mit seinen 14 Tagungsräumen und einem Audimax für bis zu 1300 Personen wird neue Trends auf dem Münchner Tagungsmarkt setzten.Wir sind ein Teil von Marriott International und schätzen Menschen, die ihre Träume verwirklichen.Das Courtyard by Marriott München Garching, das Science Congress Center Munich und das Stellaris Apartment Hotel werden von der Borealis Hotel Group betrieben.ARBEITEN IN EINEM INTELLIGENTEN UMFELDSEI DABEIAnstellungsart:Vollzeit","Abgeschlossene Kochausbildung und erste Erfahrung als Chef de Partie oder ambitionierter Demi-ChefLeidenschaft für frische, kreative Küche und ein Händchen fürs DetailFreude am Arbeiten in einem lebendigen Hotel- und VeranstaltungsumfeldEigenständiges Arbeiten, Zuverlässigkeit – und im Team läuft's bei dir sowiesoBitte beachte, dass Du über alle erforderlichen Dokumente und Genehmigungen für die Arbeit in Europa verfügst./ Please make sure that you have all the necessary documents and authorisations to work in Europe."
Junior IT Sales Manager (all genders),DATAGROUP,Ingelheim am Rhein,Feste Anstellung,"Homeoffice möglich, Vollzeit","DATAGROUP ist einer der führenden deutschen IT-Dienstleister – dank unseres engagierten Teams. Unsere Leidenschaft für Technologie und Innovation ermöglicht es uns, unseren Kunden verlässliche IT-Services zu liefern. Bei uns erwartet Sie ein fesselndes und anspruchsvolles Aufgabengebiet in einem innovativen Unternehmen. Eine offene Unter­nehmens­kultur, individuelle Weiter­bildungs­möglich­keiten sowie vielfältige Entwicklungs­chancen bedeuten einen Arbeitsplatz maß­geschneidert für Sie und Ihr Leben.Zur Unterstützung unseres Teams „Sales & Account Management“ suchen wir zum nächst­möglichen Zeitpunkt einen motiviertenJunior IT Sales Manager (all genders)in Ingelheim am Rhein.Referenznummer DG-RM-010",Abgeschlossenes Studium der BWL oder eines Studiengangs mit IT-BezugFachspezifische Praktika oder erste Berufserfahrung sind von VorteilLeidenschaft und Begeisterung für den IT-VertriebGutes ZahlenverständnisRoutinierter Umgang mit den MS-Office-ProduktenLeistungsbereitschaft und EigeninitiativeHohe Einsatzbereitschaft mit Hands-on-MentalitätSehr gute Deutsch- und gute Englischkenntnisse in Wort und Schrift
Talent Acquisition Partner (m/w/d),Sthree GMBH,München,Feste Anstellung,"Homeoffice möglich, Vollzeit","Du willst nicht nur rekrutieren – du willst verändern? Dann komm zuSThree.Wir beiSThreeglauben an die Kraft von Verbindungen. Als globaler Spezialist für MINT-Personalvermittlung bringen wir Menschen zusammen, die die Welt verändern – in Life Sciences, Engineering, Tech und Renewable Energy. Und genau dafür brauchen wir dich: als leidenschaftlichen Recruiterin mit Sales-DNA, der/die mit Herz, Verstand und Performance unsere Teams in der DACH-Region verstärkt.","Deine MissionDu findest nicht nur Talente – du erkennst Potenziale und entwickelst Karrieren.Du arbeitest eng mit unseren Führungskräften zusammen und gestaltest aktiv den Wachstumskurs von SThree DACH.Du steuerst deine Projekte datenbasiert, zielgerichtet und mit einem klaren Blick auf KPIs.Du bringst neue Ideen ein, treibst Innovationen im Recruiting voran und machst unsere Candidate Experience noch besser.Was dich auszeichnetDu hast ein abgeschlossenes Studium oder eine kaufmännische Ausbildung mit relevanter Berufserfahrung.Du verfügst über mindestens 2-3 Jahre Erfahrung im Recruiting – ob Inhouse oder in einer Agentur.Du arbeitest proaktiv, zielorientiert und bringst ein echtes Überzeugungstalent mit.Du liebst es, mit Zahlen und KPIs zu arbeiten und steuerst deine Projekte datenbasiert.Du denkst unternehmerisch, bist ein echter Netzwerker und gehst neue Wege im Recruiting.Du bringst Energie, Neugier und Begeisterung mit – und willst wirklich etwas bewegen.Du sprichst fließend Deutsch und verfügst über sehr gute Englischkenntnisse."
Techniker Prozessentwicklung (m/w/d),FERCHAU – Connecting People and Technologies,Mannheim,Feste Anstellung,Vollzeit,"Menschen und Technologien zu verbinden, den Perfect Match für unsere Kunden zu gestalten, immer die richtigen Expert:innen für die jeweilige Herausforderung zu finden - das ist unser Anspruch bei FERCHAU und dafür suchen wir dich: als Expert:in für unseren Kunden. Wir realisieren spannende Projekte für namhafte Kunden in den Bereichen Pharma und Life Science und überzeugen täglich mit Expertise und fachlichem Know-how.Techniker Prozessentwicklung (m/w/d)Mannheim","Das bringst du mitAusbildung zum:zur Chemielaborant:in, Mechatroniker:in oder CTA, gerne mit Weiterbildung zum:zur Maschinenbautechniker:in, Elektrotechniker:in, Chemietechniker:inFundierte Berufserfahrung im Betrieb von Labor oder Anlagen sowie im Betrieb und Instandhaltung von SondermaschinenSicherer Umgang mit MS Office und GoogleanwendungenErfahrung im Umgang mit technischen Dokumentationen und grundlegenden statistischen AuswertungenVerhandlungssichere Deutsch- sowie Englischkenntnisse in Wort und Schrift"
Chemielaborant (m/w/d) Pharma,FERCHAU – Connecting People and Technologies,Frankfurt am Main,Feste Anstellung,Vollzeit,"Menschen und Technologien verbinden. Den Perfect Match für unsere Kunden gestalten. Immer die richtigen Expert:innen für die jeweilige Herausforderung finden - das ist unser Anspruch bei FERCHAU und dafür suchen wir Sie: als Mitarbeiter:in für einen unserer Kunden. Wir realisieren spannende Projekte für namhafte Kunden in den Bereichen Pharma und Life Science und überzeugen täglich mit fundierter Expertise und fachlichem Know-how. Sie möchten Ihr Potenzial vollständig entfalten können? Wir bieten Ihnen eine Umgebung mit vielfältigen Aufgaben, neuen Herausforderungen und permanenten Chancen, an denen Sie weiterwachsen und Ihr Profil schärfen können.Chemielaborant (m/w/d) PharmaFrankfurt am Main","Das bringen Sie mitAbgeschlossene Ausbildung der Fachrichtung Chemielaborant:in, CTA oder vergleichbare QualifikationErste Kenntnisse in instrumenteller Analytik (besonders HPLC) und Nasschemie erforderlichBerufserfahrung im Pharma-Umfeld wünschenswertEnglischkenntnisse in Wort und SchriftTeamfähigkeit, Belastbarkeit sowie Flexibilität"
Quality-Assurance-Experte (m/w/d) im Pharma Umfeld,FERCHAU – Connecting People and Technologies,Wiesbaden,Feste Anstellung,Vollzeit,"Menschen und Technologien zu verbinden, den Perfect Match für unsere Kunden zu gestalten, immer die richtigen Expert:innen für die jeweilige Herausforderung zu finden - das ist unser Anspruch bei FERCHAU und dafür suchen wir dich: als ambitionierte:n Kolleg:in, der:die wie wir Technologien auf die nächste Stufe bringen möchte. Wir realisieren spannende Projekte für namhafte Kunden in den Bereichen Pharma und Life Science entlang des gesamten Product-Lifecycle-Process. Unterstütze unseren Kunden als Quality-Assurance-Experte (m/w/d) im Pharma UmfeldQuality-Assurance-Experte (m/w/d) im Pharma UmfeldWiesbaden","Das bringst du mitErfolgreich abgeschlossenes Hochschulstudium mit Schwerpunkt Naturwissenschaften, Pharmazie oder IngenieurwissenschaftenFundierte Kenntnisse im Bereich der Qualitätssicherung unter GMP, idealerweise aus einem produzierenden BetriebZuverlässige und gewissenhafte Arbeitsweise, sowie TeamfähigkeitFließende Deutsch- und Englischkenntnisse"
Laborant im Pharmaumfeld (m/w/d),FERCHAU – Connecting People and Technologies,Mannheim,Feste Anstellung,Vollzeit,"Menschen und Technologien zu verbinden, den Perfect Match für unsere Kunden zu gestalten, immer die richtigen Expert:innen für die jeweilige Herausforderung zu finden - das ist unser Anspruch bei FERCHAU und dafür suchen wir dich: als ambitionierte:n Kolleg:in, der:die wie wir Technologien auf die nächste Stufe bringen möchte. Wir realisieren spannende Projekte für namhafte Kunden in den Bereichen Pharma und Life Science und überzeugen täglich mit fundierter Expertise und fachlichem Know-how.Laborant im Pharmaumfeld (m/w/d)Mannheim","Dein ProfilAbgeschlossene Ausbildung als Biologielaborant:in, Chemielaborant:in oder eine vergleichbare QualifikationErste Berufserfahrung im Pharmaumfeld, idealerweise im Bereich der Qualitätskontrolle oder -sicherungSehr gute Kenntnisse in den Bereichen HPLC, GC, UV/VIS, IR, ELISA, PCR oder MikrobiologieGute EDV-Kenntnisse und Erfahrung mit gängigen LaborsoftwareprogrammenSorgfältige, selbstständige und teamorientierte ArbeitsweiseSehr gute Deutsch- und Englischkenntnisse in Wort und Schrift"
Assistent (m/w/d) pharmazeutische Qualitätssicherung,FERCHAU – Connecting People and Technologies,Wiesbaden,Feste Anstellung,Vollzeit,"Menschen und Technologien zu verbinden, den Perfect Match für unsere Kunden zu gestalten, immer die richtigen Expert:innen für die jeweilige Herausforderung zu finden - das ist unser Anspruch bei FERCHAU und dafür suchen wir dich: als ambitionierte:n Kolleg:in, der:die wie wir Technologien auf die nächste Stufe bringen möchte. Wir realisieren spannende Projekte für namhafte Kunden in den Bereichen Pharma und Life Science entlang des gesamten Product-Lifecycle-Process. Unterstütze unseren Kunden als Assistent (m/w/d) pharmazeutische QualitätssicherungAssistent (m/w/d) pharmazeutische QualitätssicherungWiesbaden","Das bringst du mitErfolgreich abgeschlossene technische Ausbildung (CTA, BTA, PTA oder Ähnliches) oder Studium in Pharmazie, Chemie, Biotechnologie oder einem verwandten BereichErste Erfahrung in der pharmazeutischen Industrie in Produktion, Qualitätskontrolle oder QualitätssicherungKenntnisse im GMP-regulierten UmfeldFließende Deutsch- und gute Englischkenntnisse in Wort und SchriftSAP-Kenntnisse von VorteilGerne geben wir auch Absolvent:innen eine Chance, die bereits erste Erfahrungen durch Praktika sammeln konnten"
Mitarbeiter (m/w/d) Medizin- / Pharmatechnik,FERCHAU – Connecting People and Technologies,Saarbrücken,Feste Anstellung,Vollzeit,"Menschen und Technologien zu verbinden, den Perfect Match für unsere Kunden zu gestalten, immer die richtigen Expert:innen für die jeweilige Herausforderung zu finden - das ist unser Anspruch bei FERCHAU und dafür suchen wir dich: als ambitionierte:n Kolleg:in, der:die wie wir Technologien auf die nächste Stufe bringen möchte. Wir realisieren spannende Projekte für namhafte Kunden in den Bereichen Pharma und Life Science und überzeugen täglich mit fundierter Expertise und fachlichem Know-how. Als Berufseinsteiger:in unterstützt du deine Kolleg:innen mit neuen Ideen und festigst dein Wissen durch praktische Erfahrungen.Mitarbeiter (m/w/d) Medizin- / PharmatechnikSaarbrücken","Unsere Erwartungen an dichDu verfügst über ein erfolgreich abgeschlossenes Studium im technischen oder Medizintechnischen Bereich, eine Ausbildung als Chemielaborant:in oder eine vergleichbare QualifikationIdealerweise erste Berufserfahrung in dem genannten AufgabenfeldGute Kenntnisse im Bereich Qualitätsmanagement sowie hohes technisches Verständnis von ProduktionsprozessenGute Kenntnisse in der Anwendung von Normen und Regularien (GMP, MDR, etc.)Sehr gute Deutsch- und Englischkenntnisse in Wort und SchriftEine teamfähige und zuverlässige Arbeitsweise rundet dein Profil ab"
Facharbeiter Automatisierungstechnik / Elektrotechnik (m/w/d),FERCHAU – Connecting People and Technologies,Mannheim,Feste Anstellung,Vollzeit,"Menschen und Technologien zu verbinden, den Perfect Match für unsere Kunden zu gestalten, immer die richtigen Expert:innen für die jeweilige Herausforderung zu finden - das ist unser Anspruch bei FERCHAU und dafür suchen wir dich: als Expert:in für unseren Kunden. Wir realisieren spannende Projekte für namhafte Kunden in den Bereichen Pharma und Life Science und überzeugen täglich mit Expertise und fachlichem Know-how.Facharbeiter Automatisierungstechnik / Elektrotechnik (m/w/d)Mannheim","Das bringst du mitErfolgreich abgeschlossene Berufsausbildung im Bereich Elektrotechnik, Automatisierungs- und Systemtechnik oder Energie- und Gebäudetechnik, gerne mit Weiterbildung zum:zur staatlich geprüften Techniker:inFundierte Berufserfahrung in der Instandhaltung von AnlagenKenntnisse in der Elektro-Instandhaltung und in der StörungsbeseitigungGute Kenntnisse in der Automatisierungstechnik, Mess- und Regeltechnik sowie Erfahrung mit SPS-SteuerungenEDV-KenntnisseGrundverständnis für verfahrenstechnische Anlagen sowie eine selbstständige ArbeitsweiseVerhandlungssichere Deutsch- und Englischkenntnisse"
Consultant (m/w/d) - Microsoft Dynamics 365,Prodware Deutschland AG,bundesweit,Feste Anstellung,"Homeoffice möglich, Vollzeit","DieProdware Deutschland AGbietet innovative und zukunftsweisende Best-in-Class-Lösungen auf der Basis vonMicrosoft-Technologien. Wir gehören zu den größten europäischenMicrosoft Partnernund verfügen über mehr als 30 Jahre Erfahrung in der Implementierung von Microsoft Dynamics Software im Bereich ERP, CRM sowie innovativer Data & Analytics-Lösungen.Gestalte mit uns die Welt von Morgen alsConsultant (m/w/d) - Microsoft Dynamics 365Wir suchen dich für die Plattformen Business Central (BC, vormals NAV), Customer Engagement (CE, vormals CRM) sowie Finance and Operations (F&O, vormals AX) als Application Consultant (m/w/d) oder Technical Consultant (m/w/d).","Du hast fundiertes betriebswirtschaftliches WissenDu besitzt sehr gute Kenntnisse in D365 BC, CE oder FOVorteilhaft sind gute Prozesskenntnisse in Produktions- / Logistik- oder HandelsunternehmenDu bist teamfähig, selbstständig, kreativ und kommunizierst offen und klarKundenorientiertes Denken und Handeln sind für dich selbstverständlichDu besitzt die Fähigkeit, Probleme zu erkennen und zu lösenDu hast fließende Deutsch- sowie gute EnglischkenntnisseDu bist flexibel und bringst ein gewisses Maß an Reisebereitschaft mit"
