title,company,location,job_type,employment_type,description,requirements
(Senior / Lead) Specialist (w/m/d) im Bereich Softwareentwicklung Frontend / Backend,PD - Berater der öffentlichen Hand GmbH,"Berlin, Düsseldorf, Frankfurt am Main, Hamburg, Nürnberg, Stuttgart, Wiesbaden",Feste Anstellung,"Homeoffice möglich, Teilzeit, Vollzeit","Denn: Wir sind Partnerin der Verwaltung und beraten vielfältige Projekte zumoderner VerwaltungsarbeitundInfrastrukturauf Bundes,- Landes- und kommunaler Ebene.Dabei agieren wir neutral, unabhängig und mit dem Ziel, die öffentliche Hand mit unserer Beratung nach vorne zu bringen.Unsere besondere Expertise ist sogar ausgezeichnet: als „Hidden Champion des Beratungsmarktes“ im Public Sector sind wirdieInhouse-Beratung der öffentlichen Hand.Wir, das sind inzwischen über 1.100 Mitarbeitende an den StandortenBerlin, Düsseldorf, Frankfurt am Main, Hamburg, München, Nürnberg, StuttgartundWiesbaden.Gemeinsam erfolgreich: Wir wurden alsLinkedIn Top Company 2024ausgezeichnet und sind damit unter den 15 besten mittelgroßen Arbeitgebern in Deutschland.Sind Sie bereit für:Zukunft × Jetzt?Sie möchten als Teil unseres interdisziplinären Data Science Teams innovative Produkte an der Schnittstelle von Verwaltung, Wissenschaft und Wirtschaft entwickeln? Dann bieten wir Ihnen deutschlandweit die passende Gelegenheit! Entwickeln Sie für unsere Kunden und gemeinsam mit fachlichen und technischen Expert:innen der öffentlichen Hand auf Bundes-, Landes- und Kommunalebene Software-Lösungen über den gesamten Lebenszyklus von öffentlichen Daten hinweg. Wir freuen uns auf Ihre Bewerbung!","Für diese abwechslungsreiche Position verfügen Sie über:ein erfolgreich abgeschlossenes wissenschaftliches Studium (Hochschule/Universität) / eine Promotion vorzugsweise in Informatik, Physik, Mathematik oder StatistikBerufserfahrung im Bereich Full Stack Development im öffentlichen Sektor (inkl. Forschung), in der Projektarbeit, in einem Start-up oder der Tech-Branche wünschenswertnachgewiesene methodische Kenntnisse im Bereich Softwareentwicklung und SoftwarearchitekturErfahrungen bei der Umsetzung von Softwareprojekten und in der agilen Software/KI-Entwicklungfortgeschrittene Programmierkenntnisse in Python oder JavaScript FrameworksErfahrung im Bereich KI und großer Sprachmodelle von Vorteilidealerweise Erfahrung in der Nutzung von Versionskontrolle und mit der Orchestrierung von Containerumgebungen, zum Beispiel Docker, Kubernetes oder API-FrameworksInteresse am öffentlichen Sektor und seinen aktuellen Herausforderungeneinen teamorientierten Arbeitsstil sowie Freude an offener Kommunikationgute Deutsch- und Englischkenntnisse sowie die Fähigkeit, komplexe Themen adressatengerecht zu kommunizieren"
Data Scientist (m/f/d) Digital Solutions for Investment,Allianz Investment Management SE,München,Feste Anstellung,"Homeoffice möglich, Vollzeit","Allianz is the home for those who dare – a supportive place where you can take the initiative to grow and to actively strengthen our global leadership position. By truly caring about people – both its 85 million private and corporate customers and more than 142,000 employees – Allianz fosters a culture where its employees are empowered to collaborate, perform, embrace trends and challenge the industry. Our main ambition is to be our customers’ trusted partner, instilling them with the confidencAllianz Group is one of the most trusted insurance and asset management companies in the world. Caring for our employees, their ambitions, dreams and challenges, is what makes us a unique employer. Together we can build an environment where everyone feels empowered and has the confidence to explore, to grow and to shape a better future for our customers and the world around us.We at Allianz believe in a diverse and inclusive workforce and are proud to be an equal opportunity employer. We encourage you to bring your whole self to work, no matter where you are from, what you look like, who you love or what you believe in.e to grow. If you dare, join us at Allianz Group.Allianz is an equal opportunity employer. Everybody is welcome, regardless of other characteristics such as gender, age, origin, nationality, race or ethnicity, religion, disability, or sexual orientation.Allianz Investment Management (AIM) is the investment management arm of the Allianz Group, responsible for managing the risk/return profile of its EUR 650 bn investment portfolio. Our global network of more than 500 employees in over 60 countries is organized in regional hubs located in Munich, Milan, Minneapolis, Paris, and Singapore. It offers multifaceted career opportunities for outstanding investment talents. AIM provides the perfect opportunity to embark on or continue your international career.","Up to 5 years of work experience in technical areas of IT, investment, risk, insurance, banking or asset management companyMaster degree in computer science, information technology, (financial) mathematics, data science, business informatics or other areasGood IT and programming skills in languages like Python, Java, C# or C++Experience in managing cloud infrastructure using platforms like Azure and AWS, using Infrastructure as Code (IaC) tools such as Terraform and PulumiExpertise in working with containerized applications, preferrable with experience in container orchestration tools like Kubernetes and Docker SwarmKnowledge of investment management or risk management business is a plusExperience of understanding and manipulating complex data from diverse sourcesTeam player, ready to take over responsibility"
IT Systems Architect - Salesforce & Integration (m/w/d),LIGNOTREND Produktions GmbH,Weilheim,Feste Anstellung,"Homeoffice möglich, Vollzeit","In unserem mittelständischen Unternehmen steckt viel Know-how – und noch mehr Potenzial für durchdachte digitale Prozesse. Damit unsere Systeme reibungslos zusammenspielen, suchen wir dich: Du denkst dich gerne in komplexe IT-Landschaften ein, kannst kleinere Tools oder Funktionen selbst programmieren und bist gleichzeitig im engen Austausch mit den Menschen, die mit diesen Systemen arbeiten. Wenn du Salesforce, Datenschnittstellen und automatisierte Abläufe spannend findest, bist du bei uns genau richtig.","Abgeschlossenes Studium im Bereich (Wirtschafts-)Informatik, Data Science oder eine vergleichbare QualifikationErfahrung im Umgang mit Systemarchitekturen und Datenflüssen zwischen UnternehmensanwendungenSicherer Umgang mit Programmiersprachen wie Python, R oder JavaAnalytische Denkweise sowie lösungsorientierte und strukturierte ArbeitsweiseKommunikationsstärke und Fähigkeit zur Zusammenarbeit mit interdisziplinären TeamsWohnort im Raum Südbaden wünschenswert – 1-2 Tage pro Woche im Büro, restliche Zeit Arbeit remote möglich"
Data Scientist (w/m/d),ALD AutoLeasing D GmbH,Hamburg,Feste Anstellung,"Homeoffice möglich, Vollzeit","Mit 14.500 Mitarbeitern weltweit und mehr als 60 Jahren Erfahrung bietet ALD Automotive | LeasePlan Full-Service-Leasing, flexible Abonnementdienste, Fuhrparkmanagement und Multimobilitätslösungen für Kunden aller Größenordnungen, darunter Großunternehmen, kleine und mittelständische Unternehmen, Freiberufler und Privatpersonen. Mit unserer hohen Kundenorientierung begeistern wir unsere Stakeholder und agieren stets vorausschauend und nachhaltig. Wir profitieren von einer umfassenden geografischen Abdeckung durch direkte Präsenz in 42 Ländern und in weiteren 16 Ländern dank kommerzieller Allianzen, einschließlich unserer strategischen Allianz in Nordamerika mit Wheels.Starte alsData Scientist (w/m/d).","Du hast ein Hochschulstudium erfolgreich abgeschlossen oder eine Promotion in Physik, Mathematik, (Wirtschafts-)Informatik bzw. in einem vergleichbaren Bereich.Du hast mindestens 3 Jahre Berufserfahrung im Bereich Data Science.Du schreibst sauberen, lesbaren und wartbaren Code – vorzugsweise in Python – und kennst dich mit SQL aus.Du bist gut darin, komplexe Sachverhalte leicht verständlich zu erklären und zu visualisierenDu hast Freude an Kommunikation.Sichere Deutsch- und Englischkenntnisse runden dein Profil ab."
Data Scientist (m/w/d),monari GmbH,Gronau,Feste Anstellung,"Homeoffice möglich, Vollzeit","monari ist ein zukunftsorientiertes und international agierendes Fashion-Label mit 17 Stores, 600 Partnerflächen, weiteren 2500 Fachhandelspartnern in 43 Ländern sowie einem wachsenden Onlineshop. Unsere rund 300 Mitarbeiter:innen sind einer der wesentlichen Erfolgsfaktoren. Mit flachen Hierarchien, kurzen Entscheidungswegen sowie vielen Freiräumen und einem stark ausgeprägten Teamgeist entwickeln wir uns stetig weiter und sind damit sehr erfolgreich.WIR SUCHEN DICH!Data Scientist (m/w/d)Headoffice, Gronau","ein abgeschlossenes Studium in Informatik, Mathematik, Statistik, Data Science oder einem vergleichbaren Fachpraktische Erfahrung mit Python oder R sowie gängigen Machine-Learning-Frameworks (z. B. scikit-learn, TensorFlow, XGBoost)gute Kenntnisse in SQL und Erfahrung mit relationalen sowie NoSQL-DatenbankenErfahrung im Umgang mit Visualisierungs-Tools (z. B. Power BI, Tableau, matplotlib)analytisches Denken, Kreativität in der Lösungsfindung und Freude an interdisziplinärer Zusammenarbeitidealerweise erste Erfahrung im Bereich Retail, Vertrieb oder LogistikSehr gute Deutschkenntnisse (C1–C2-Niveau) in Wort und Schrift"
Data & Business Intelligence Manager (f/m/x),IONITY GmbH,München,Feste Anstellung,Vollzeit,"IONITY is a joint venture of the car manufacturers BMW Group, Ford Motor Company, Hyundai Motor Group, Kia, Mercedes-Benz AG and Volkswagen Group with Audi and Porsche, along with BlackRocks Climate Infrastructure Platform as financial investor.","Advanced degree in Computer Science, Engineering, Statistics, or a related field. Minimum 2 years of hands-on experience in data science or advanced analytics.Passion for digging into complex business problems and turning data into actionable insights that shape strategy.Strong Python skills and experience with scalable, testable, object-oriented programming. Experience with SQL and NoSQL databases.Solid understanding of supervised and unsupervised ML techniques. Bonus if you bring expertise in areas like NLP, computer vision, or reinforcement learning.Practical experience designing impactful dashboards using tools like Power BI.Clear communicator with the ability to explain technical topics to non-technical audiences and work across diverse teams.Interest in eMobility and a drive to shape the future of EV charging through data and innovation."
Softwareentwickler (m/w/d),ZS 2radteile GmbH,Vorbach,Feste Anstellung,"Homeoffice möglich, Vollzeit","Die ZS2Radteile GmbH ist einer der führenden deutschen Online-Shops für den Zweirad-Teile-Aftermarket.Du willst mitgestalten statt nur verwalten? BeiZS 2radteileentwickeln wir nicht nur Ersatzteile weiter – sondern die Zukunft des datengetriebenen E-Commerce. In unserem F&E-Team arbeitest du an hochmodernen Technologien und realisierst Projekte, die sonst nur in Forschungsinstituten oder Startups zu finden sind.","Du musst nicht alles mitbringen – wenn du dich in einem oder mehreren der folgenden Punkte wiedererkennst, freuen wir uns auf deine Bewerbung:Du programmierst sicher in modernen Sprachen wieKotlin,Go,Rust– oder bringst solide Erfahrung mitJava,PythonoderC++mit.Du hast erste oder vertiefte Erfahrung mitverteilten Systemenund der Verarbeitung großer Datenmengen (z. B. mitApache Spark,Kafka,FlinkoderCassandra).Du interessierst dich fürZeitreihenanalyse,PrognosemodelleoderMachine Learning– idealerweise hast du schon mit Methoden wieARIMAoderexponentieller Glättunggearbeitet.Du fühlst dich wohl imLinux-Ökosystemund kennst dich mit Themen wieContainerisierung (Docker/Kubernetes)undCI/CDaus.Du hast Spaß anOpen Source-Technologienund entwickelst gerne bestehende Systeme weiter – pragmatisch, tiefgründig und mit Blick fürs Wesentliche.Du arbeitest gerneeigenverantwortlich, bistneugierigund bringst dich aktiv in ein engagiertes, technikbegeistertes Team ein.Du kommunizierst sicher inDeutsch oder Englisch."
Data Scientist (m/w/d),tesa Werk Hamburg GmbH,Hamburg,Feste Anstellung,Vollzeit,"Mit einem Klebefilm fing alles an. Heute entwickeln wir als eigenständiges Unternehmen selbstklebende Systemlösungen für Industrie, Handwerk, Büro und Haushalt. Wir unterstützen Endverbraucher, den Alltag kreativ zu gestalten und die Lebensqualität zu erhöhen. In der Automobil-, Papier- und Elektronikbranche optimieren wir in enger Zusammenarbeit mit unseren Kunden Fertigungsprozesse und Endprodukte. Als einer der weltweiten Marktführer wollen wir auch in Zukunft weiter wachsen. Und wie sieht Ihre Zukunft aus?Zum nächstmöglichen Zeitpunkt suchen wir Ihre Unterstützung im tesa Werk Hamburg GmbH!Anstellungsart:unbefristetArbeitszeit:Vollzeit","Erfolgreich abgeschlossenes Studium (Master) einer Ingenieur-/Naturwissenschaft mit IT-Ausrichtung, der Informatik, der Mathematik oder eine vergleichbare Ausbildung, idealerweise mit dem Schwerpunkt Data SciencePraktische Erfahrung (mindestens 3 Jahre) im Bereich Data Science und Machine Learning sowie Erfahrungen mit der Aufbereitung, Exploration, Interpretation und Visualisierung von Daten mitErfahrung in der Abfrage von Datenbanken wie SQLStarkes interdisziplinäres technisches Interesse und Verständnis von Produktionsmaschinen sowie Kenntnisse der Fertigungsindustrie von VorteilIdealerweise Erfahrungen mit Methoden und Tools im Bereich Datenzugriffe sowie mit der Aufbereitung von strukturierten und unstrukturierten DatenquellenSelbstständige Arbeitsweise, gute Teamfähigkeit gepaart mit Durchsetzungsvermögen und zielgerichtetem Planen sowie HandelnKommunikationssichere (mündliche sowie schriftliche) Deutsch- und Englischkenntnisse"
Lead Consultant AI (all genders),adesso SE,"Aachen, Bonn, Dortmund, Düsseldorf, Essen, Frankfurt, Hannover, Köln, Münster, Paderborn, Siegen",Feste Anstellung,"Homeoffice möglich, Vollzeit","adesso steht für IT-Exzellenz und damit auch für exzellente Entwicklungsmöglichkeiten für alle adessi. Wir wachsen gemeinsam und lernen voneinander - an unseren Projekten, im Team und mit herausragenden Trainingsangeboten. Wir haben IT im Herzen, die Branche im Blick und den Erfolg unserer Kunden im Sinn. Denn erfolgreiches Geschäft entsteht durch innovative Ideen, zukunftsfähige Strategien und kluge IT-Lösungen. Immer sind dabei Menschen beteiligt, die etwas bewegen wollen und das einfach machen. Wir gestalten und bauen Software, die unsere Kunden begeistert. In Projekten, die uns fordern. Und das in einem Umfeld, das uns Spaß macht, in der Erfolg gemeinsam entsteht und sich alle wohlfühlen.","Berufserfahrung:Du hast mehrjährige Erfahrung im Data Science oder KI-Bereich, idealerweise in der Beratung mit nachweisbaren Erfolgen in der Leitung von Projekten und Teams.Analytische Fähigkeiten:Du analysierst komplexe Daten und leitest Handlungsempfehlungen ab, mit Kenntnissen in Statistik, maschinellem Lernen sowie fundierter Kenntnisse zu Cloud-Plattformen und AI Architektur.Projektmanagement:Du koordinierst Projekte effizient und achtest auf die Einhaltung von Zeitplänen und Budgets.Kommunikationsfähigkeit:Deine ausgeprägte Führungs- und Teamfähigkeiten helfen dir, komplexe Sachverhalte verständlich und überzeugend zu präsentieren.Kundenorientierung:Du verstehst die Bedürfnisse deiner Kunden und gehst gezielt darauf ein.Sprachkenntnisse:Deine sehr guten Deutsch- und guten Englischkenntnisse ermöglichen dir eine sichere Kommunikation."
Senior Data Scientist / Senior AI Engineer (mwd),HMS Analytical Software GmbH,Berlin,Feste Anstellung,"Homeoffice möglich, Teilzeit, Vollzeit","Unsere über 30-jährige Erfolgsgeschichte im Software Analytics-Bereich zeigt: wir sind hochspezialisierte Experten, wenn es darum geht, datengetriebene Geschäftsmodelle zu schaffen. Durch die Synthese von Data Engineering, Machine Learning und Software Engineering unterstützen wir Unternehmen dabei aus ihren Daten Mehrwerte zu generieren. Unsere über 160 Mitarbeiter treiben digitale Modernisierungen in den Branchen Manufacturing, Finance und Life Science voran und bereiten den Weg für eine Wirtschaft, die sich auf Wissen, Technik und Verantwortung stützt.","Mindestens guter Abschluss in Informatik, Wirtschaftsinformatik bzw. artverwandten Fachrichtungen oder in Mathematik, Physik oder vergleichbaren naturwissenschaftlichen StudiengängenMehrjährige Praxiserfahrung in Data Science, Business Intelligence oder Software Engineering im Machine-Learning- oder GenAI-Umfeld oder als Berater im DigitalisierungskontextSehr gute Kenntnisse in mindestens einer analytischen Programmiersprache (z.B. Python, R) oder einer universellen Programmiersprache (z.B. C#, Java, C++, Rust)Gute Kenntnisse in der Nutzung relationaler Datenbanken und SQLFundierte Erfahrungen mit Cloud-Technologien (z.B. Azure, AWS)Erfahrung mit Big-Data-Technologien (z.B. Spark, Kafka) sowie Operationalisierungswerkzeugen (z.B. Docker, Kubernetes)Erfahrungen in DevOps/MLOps-Prinzipien und -ToolsAusgeprägte Kommunikationsstärke in Deutsch und Englisch - im Team und Kunden gegenüberNeugier und Bereitschaft zu gelegentlichen ReisenSie haben bei uns vielfältige Möglichkeiten zur Weiterentwicklung und Übernahme von Verantwortung. Sie können mit uns den fachlichen Karriereweg einschlagen, als Projektleitung agieren oder im Management Ihr unternehmerisches Potenzial ausschöpfen: alles unter Wahrung einer gesunden Work-Life-Balance!"
